,created_at,favorite_count,retweet_count,view_count,text
440,Thu Jan 25 01:05:22 +0000 2024,10,3,1306,"$QQQ $SPY $DIA

I believe we will see a pullback soon. Why?

- minor Shooting Star in #nasdaq 
- $aapl near resistance
- $tsla 📉
- breadth &lt; 0 for all of 2024 (McClellan Osc)

Not a bold statement... just my thoughts

https://t.co/wMRH9TfjJ1 https://t.co/Rm2WwTnLgd"
441,Thu Jan 25 13:45:19 +0000 2024,24,5,1706,"$NVDA: At ATHs🚀
$AMD: At ATHs🚀
$META: At ATHs🚀
$AVGO: At ATHs🚀
$V: At ATHs🚀
$BRK.A: At ATHs🚀
$GOOGL: 1% away from ATHs🟢
$AAPL: 2% away from ATHs🟢
…
$TSLA: Down 54% from ATHs😳
Something needs to change. What do you think Elon should do?🤔"
442,Thu Jan 25 20:15:37 +0000 2024,8,2,720,"China smart phone up 6.6% YoY but $AAPL lost market share... -9% YoY...

If accurate does not bode well for earnings... https://t.co/dxUMuVksOk"
443,Thu Jan 25 21:05:00 +0000 2024,2,0,909,"S&amp;P 500 closes higher for a sixth day, powered by strong GDP data!

$MSFT $AAPL $GOOGL $AMZN $CMCSA $CRM $AMD $MU $QCOM $NVDA $META $NFLX $HD $JNJ $PFE $ABBV $LLY $GILD $MRK $AMGN $TSLA $DIS $PYPL $CSCO $INTC $ORCL $XOM $GS $PG $SBUX https://t.co/7MUSNjYUAL"
444,Thu Jan 25 10:40:04 +0000 2024,15,1,556,"📈📉📊🤖TECH JOBS 

Good Afternoon - found a nice summary for some high demand jobs in the future. 

✅ Wind turbine technician 

✅ Data scientist 

✅ Software developer 

✅ Prompt engineer 

✅ VR &amp; AR specialists 

$GOOGL $NVDA $META $AAPL $AMZN $MSFT $TSLA $WOOF $WELL $SOL… https://t.co/6Ns4AHwuqy"
445,Thu Jan 25 21:37:48 +0000 2024,7,1,1173,"🔔🔔🔔
Markets are closed. Here's a look at how $TSLA, $NVDA, $AAPL, $GOOG, &amp; $MSFT traded today. https://t.co/obEyxrXl8G"
446,Thu Jan 25 23:04:11 +0000 2024,64,6,10102,"Why did Google $GOOGL invest in $ASTS?
Is Apple $AAPL going to follow suit?

A patent application gives some clues 🧵

""Device-Driven Mobility for Non-Terrestrial Communication Networks""
Sipra et. al., Google LLC
Provisional appl. filed: Oct 18, 2021
https://t.co/yHYIg6SIXm

1/n"
447,Thu Jan 25 21:59:01 +0000 2024,56,10,22903,"If I gave you the “on-pace” for the year stats of stocks you’d throw up….
- $MSFT 128.7% 
- $QQQ 71.6%
- $AAPL 53.82%
- $AMD 333.22%
- $NVDA 367.6% 
- $SMCI 891.3% https://t.co/yI0RVGbqKx"
448,Thu Jan 25 23:40:00 +0000 2024,20,11,18357,All the notable $AAPL product releases from its founding in 1976 to now: https://t.co/LSEMZQg4YT
449,Thu Jan 25 17:43:15 +0000 2024,39,10,21398,"$PYPL First Look – January 2024 Summary Notes:

· Video reminds me of an AAPL type presentation
· PayPal complete ~25 billion transactions a year, 25% of global ecommerce
· New checkout experience - reduces latency by 50%
· Fast Lane and 1 click checkout, reduce checkout time by…"
450,Fri Jan 26 21:31:51 +0000 2024,214,42,24673,"This is the big one.

Tues and Thursday

$MSFT, $GOOG, $AMD, $PFE
$AAPL, $AMZN https://t.co/wBLCXsxwrB"
451,Fri Jan 26 17:38:34 +0000 2024,165,48,20027,"Q4 EPS revisions for the $SPX have declined -11%.

Outside of the Magnificent 7, Q4 EPS revisions for the S&amp;P 493 have declined -15%.

$AAPL $NVDA $MSFT $GOOGL $AMZN $META $TSLA https://t.co/CCX9rKNO9P"
452,Fri Jan 26 19:50:45 +0000 2024,938,93,107843,"Do you know what happened in January of 2013?

$AAPL gave Wall Street the middle finger and started reducing their quarterly earnings guidance.

2024 $TSLA to Wall Street: ""GFY"" https://t.co/vzTSGTxwla"
453,Fri Jan 26 21:40:32 +0000 2024,218,66,33796,"⚠️Final S&amp;P 500 Stocks Weekly Heat Map

🟢 $NFLX +18.1%
🟢 $AXP +10%
🟢 $IBM +9.3%
🟢 $XOM +6.2%
🟢 $GOOGL +3.9%
🟢 $META +2.8%
🟢 $NVDA +2.6%
🟢 $AMZN +2.4%
🟢 $MSFT +1.3%
🟢 $AAPL +0.4%

🔴 $TSLA -13.6%
🔴 $INTC -9.3%
🔴 $PYPL -6.1%
🔴 $BA -4.4%

$SPY $SPX $ES_F 🇺🇸🇺🇸 https://t.co/fNJwiMtbgO"
454,Fri Jan 26 22:22:42 +0000 2024,11,2,2064,"ZEN TEMPLE WEDS-FRI LOOT 🍵💰

DIRECTING TRAFFIC 🚦

CALLING BANGERS 🤑

#ES_F #NQ_F $ES $NQ $SPY $SPX $QQQ $TSLA $AAPL $NVDA $AMD $MSFT https://t.co/UE2cwSygQF"
455,Fri Jan 26 18:24:51 +0000 2024,303,67,25484,Apple $AAPL vs. Microsoft $MSFT - A 20-year battle https://t.co/0l3L5ZyR6I
456,Fri Jan 26 16:49:18 +0000 2024,790,214,103336,"Early look at the largest stocks that report earnings next week

Microsoft $MSFT
Apple $AAPL
Google $GOOGL
Amazon $AMZN
Facebook $META
Mastercard $MA
Exxon Mobil $XOM
Novo Nordisk $NVO
Merck $MRK
$AMD
Abbvie $ABBV
Chevron $CVX
Thermo Fisher $TMO
Danaher $DHR
Qualcomm $QCOM
Pfizer… https://t.co/wPDINUedOt"
457,Fri Jan 26 17:28:54 +0000 2024,6148,170,39518,"Low Trading Volume on $SPY Today; We've got the #FOMC meeting and the NFP coming up, plus big earnings reports from the tech giants - $MSFT, $AAPL, $AMZN, $META, $AMD, and $GOOGL. Expect significant market reactions 📊💼.

The January FOMC Meeting is just 5 days away, with market… https://t.co/jIefCQ8epo"
458,Fri Jan 26 02:36:11 +0000 2024,65,1,7110,Paul is to the Democratic Party what Dan Ives is to $AAPL stock. https://t.co/cMOxDRZTMY
459,Fri Jan 26 22:55:08 +0000 2024,8,1,2279,"Between Econ Data,  #Powell, and #Earnings; next week will be exciting and ripe for an explosive move 🌶️🍿

$AMZN $META $AAPL $GOOGL $MSFT $AMD $SBUX $CVX $XOM $BA $QCOM https://t.co/cYeTQjuuE7"
460,Fri Jan 26 04:42:19 +0000 2024,60,8,18695,"HUGE Earnings week ahead (1/29):
$SOFI: Floating rates make a big difference 💸
$SMCI: Can growth get any more insane?🤯
$MSFT: 1/5 companies ruling the world 
$AMD: Hot on Nvidia's #AI heels 🤖
$GOOGL: 2/5 companies ruling the world 💻
$AAPL: 3/5 $3T mkt cap and counting 🍎… https://t.co/uHAqmJh0Ep"
461,Fri Jan 26 22:21:06 +0000 2024,12,5,4578,"Profit CFU has taken out of the stock market in January...

You ready for this...

$1,111,908 🔥

$AAPL 344%
$AMD 100%
$AMD 61%
$AMZN 11%
$AMZN 11%
$BA 67%
$COIN 100%
$COIN 42% (in 30 mins)
$COIN 60%
$COIN 83%
$DLR 32%
$ELF 93%
$GD 56%
$HD 96%
$MMM 95%
$NFLX 40%
$NFLX 99% (in 1…"
462,Fri Jan 26 14:52:45 +0000 2024,32,4,11087,"Earnings Next Week

$AMD $MSFT $AMZN $AAPL $META $SOFI $GOOGL $SMCI $BA $PFE $XOM $QCOM $CLF $CVX $MO $GM $RCL $SBUX $UPS $NVO $PTON $BMY $NUE $ABBV $CTVA $TEAM $JBLU $AOS $ALGN $PSX $EPD $MPC $SWKS $JNPR $MRK $MSCI $MTCH $LC $WOLF $MA $EA $SIRI $ROP $REGN $X $AFL $CI $AVB $CP… https://t.co/sibC5CptEu"
463,Fri Jan 26 05:10:08 +0000 2024,9,0,990,$aapl when you were dropped on the head as a infant 💀. Only way this happens is if there is a split. Even then aapl would have to go to 500 first https://t.co/zfeVuCftGK
464,Fri Jan 26 21:51:38 +0000 2024,291,19,118333,"$AAPL

I present to you, the iCar. Releasing in 2028 for likely an MSRP $89,999.

But wait, there’s more!

If you want a bigger version with larger seats and a bigger battery and extra cameras, there is the iCar Pro for MSRP $129,999.

But if you are in for the big kahuna of them… https://t.co/KzZlJeflkb"
465,Fri Jan 26 20:14:47 +0000 2024,29,2,8810,"🚨SPREAD ACCOUNT UPDATE🚨

📈9.97% Day or $1,201.67 Gain! 

Traded $SPY Put Credit Spreads. 

We are at the part of this spread account where it is really going to get exponentially larger around $500+ a day now. 

We have started to build a portfolio out here in $IWM $AAPL at… https://t.co/jsuKzCzfry"
466,Fri Jan 26 15:27:00 +0000 2024,23,4,3133,"Short interest in the Magnificent 7 is rising. $AAPL $AMZN $GOOGL $MSFT $META $NVDA $TSLA

via BofA Savita https://t.co/KLC6z73D0e"
467,Fri Jan 26 18:02:16 +0000 2024,45,4,15697,"$AAPL has now seen a significant bearish divergence relative to $QQQ, similar to what $TSLA saw preceding its 20%+ drawdown YTD. Will we see this continue onward? https://t.co/jE96TEZfb5"
468,Sat Jan 27 05:37:02 +0000 2024,166,39,20687,"Big Tech - Forward PE    

$AMD $NVDA $TSLA $AAPL $GOOGL $META $AMZN $MSFT https://t.co/qu2pLVxzIq"
469,Sat Jan 27 18:32:32 +0000 2024,355,51,51865,"Crazy week incoming:

1. One-pagers -- $SOFI $SMCI $MSFT $GOOGL $AMD $MTCH $MA $AMZN $AAPL $META

2. Mid-week reviews -- $SOFI $MSFT $GOOGL $AMZN $META

3. Saturday reviews -- $SMCI $AMD $MTCH $MA $AAPL

Buckle up. 👀🙂 https://t.co/KOdg2788du"
470,Sat Jan 27 20:39:32 +0000 2024,29,1,1819,"🚨BREAKING NEWS🚨

Pauli Probes The Market VIDEO REVIEWS!

Starting tomorrow on TikTok &amp; YouTube!

Join The Walnut Revolution!

YouTube 👇
https://t.co/BJnJFrRfga

TikTok 👇
https://t.co/Vb7quf8wd9

$NQ $QQQ $MES $AAPL $MSFT $TSLA $GOOG https://t.co/6Z7vM290ky"
471,Sat Jan 27 15:39:22 +0000 2024,303,94,46914,"⚠️BIG Q4 EARNINGS WEEK AHEAD 👀👀

*Mon: $SOFI
*Tues: $MSFT $GOOGL $AMD $SBUX $GM $UPS $PFE
*Wed: $BA $QCOM
*Thurs: $AAPL $AMZN $META
*Fri: $XOM $CVX

$SPY $QQQ https://t.co/rxwGkXAofT"
472,Sat Jan 27 12:00:12 +0000 2024,17,2,2300,"$TSLA  might push a bit lower but it sure looks like 
the reversal is close.  especially with the big boys
in there buying
$NVDA $COIN $HOOD $AMZN $MSFT $SPCE $DIS $TTD $SMCI $SOFI $ENPH $ETSY $AXON $QQQ $NFLX $GOOGL $AMD $META $CFLT $DOCN $PATH $PANW $MSFT $AAPL $RIOT $BLNK… https://t.co/StfX2BHcpl"
473,Sat Jan 27 19:37:59 +0000 2024,17,2,1525,"I BEEN WRITING RULES OVER AND OVER TO FOLLOW LOL $SPY $AAPL $NVDA $META $TSLA #BTC #ETH 
1. Education: Take the time to educate yourself about the basics of the stock market and trading strategies. Learn about technical analysis, chart patterns, and risk management. This… https://t.co/oqv734w0IP"
474,Sat Jan 27 21:30:26 +0000 2024,334,82,49228,"How are the 'Magnificent 7' Tech Stocks doing so far this year?

🟢 Nvidia Is Up +23.2% $NVDA
🟢 Meta Is Up +11.3% $META
🟢 Alphabet Is Up +9.1% $GOOGL
🟢 Microsoft Is Up +7.4% $MSFT
🟢 Amazon Is Up +4.7% $AMZN

🔴 Apple Is Down -0.1% $AAPL
🔴 Tesla Is Down -26.2% $TSLA

$SPY https://t.co/BRFX42DZJb"
475,Sat Jan 27 15:20:15 +0000 2024,74,16,8953,"$AAPL - Weekly Chart:

❌A weekly gravestone has been proven as a warning of a significant pullback ahead. Same for shooting stars as indicated on the chart.

⚠️During the last two years only 1 out of 10 has been invalidated when counting only the peaks, when counting consecutive… https://t.co/Npy6Hdob9B"
476,Sat Jan 27 03:14:42 +0000 2024,1124,120,226827,"APPLE SAVINGS ACCOUNT INTEREST RATE INCREASES TO 4.50% APY

Apple $AAPL is sending out push notifications to Apple Savings account holders letting them know that the APY on their account is now at 4.50% up from 4.35% - MacRumors https://t.co/sKO8F0MAeH"
477,Sat Jan 27 15:43:31 +0000 2024,174,21,23131,"$5000 Annual Dividend Income

📱 $AAPL $1,000,000 
🛒 $COST $806,000
🖥️ $MSFT $625,000 
🚜 $DE $340,000 
🍔 $MCD $222,000
🥤 $PEP $167,000
⛽️ $XOM $131,000
📡 $VZ $70,000
💨 $MO $51,000

What’s your yearly dividend income?"
478,Sat Jan 27 14:17:05 +0000 2024,17,4,2721,"Some ERs that I would like to follow / play this week:

Tue: $MSFT $AMD $GOOGL
Wed: $BA $QCOM $ALGN
Thu: $AAPL $AMZN $META https://t.co/rVMLbEq0mN"
479,Sat Jan 27 19:06:28 +0000 2024,40,7,9291,"Some of the best companies are reporting next week. 

Going to check the implied move and will post some charts with it too.

What are the stocks and the anticipated move you guys are expecting next week?

$MSFT $AAPL $GOOGL $AMZN $META $AMD

$SOFI $SMCI $CLS $QCOM $MSCI $PFE $GM… https://t.co/1V3Uuwg34K"
480,Sat Jan 27 18:35:42 +0000 2024,79,12,8285,"Huge Earnings Week Upcoming

What I'm interested in:

Mon $SOFI 
Tues $MSFT $AMD $GOOG $LC $EA $SBUX $GM $PFE
Wed $BA $MA $QCOM
Thurs $PTON $AAPL $AMZN $META $TEAM
Fri $XOM $ABBV $CVX $BMY https://t.co/YWkElqEFBz"
481,Sat Jan 27 14:33:53 +0000 2024,137,22,34634,Goldman Sachs is pounding the table to buy $AAPL $MSFT $AVGO ahead of earnings next week 💩
482,Sat Jan 27 12:23:35 +0000 2024,10,0,322,When $AAPL raises their HYSA rate. https://t.co/u4TExwdPJR
483,Sat Jan 27 19:42:10 +0000 2024,63,39,11446,"Jan 11th - $AAPL Playbook 1

Jan 24th - $AAPL Playbook 2

Knew I forgot something this should have come 1st so updated 4 both drops in Jan on 🍎 this shows the granular level at which we evolve #TA on all asset ✍️

Precision Analysis + Superior Risk MGMG = Smarter Retail 🔥 https://t.co/b1WvCGTtUe"
484,Sat Jan 27 21:05:01 +0000 2024,89,11,17066,"20 Dividend Growth Stocks

$V 💳
$O 🏪
$HD 🔨
$DE 🚜
$MO 🚬
$WM 🗑️
$PEP 🥤
$CAT 🏗️
$UNH 🥼
$MCD 🍟
$XOM ⛽️
$UNP 🚂
$CNQ 🛢️
$LMT ✈️
$BLK 🪨
$AAPL 🍎
$MSFT ☁️
$SBUX ☕️
$ASML 👾
$COST 🛒

How many do you own?"
485,Sat Jan 27 23:59:11 +0000 2024,5,0,2033,"A huge biotech breakout on, $CRBP, from news of a positive phase 1 trial study presented at the ASCO-GU 2024.  https://t.co/MIqrNL5WFj $AAPL $ABBV $ADBE $AMD $AMZN $BA $BABA $DIS $META $FDX $HD $INTC $IWM $JPM $LMT $LOW $MA $MSFT $NFLX $NVDA $RH $ROKU $SNAP $SPY $T $TLT $TSLA https://t.co/KoVeNVeyaI"
486,Sun Jan 28 16:00:36 +0000 2024,94,15,10578,"$SMCI Monday
$MSFT, $AMD, $GOOGL, $SBUX Tuesday 
$BA, $QCOM Wednesday 
$AAPL, $AMZN, $META Thursday
Plus energy reporting 
FOMC on Wednesday 
Gonna be a busy and volatile week💥 https://t.co/hSxASOPPfl"
487,Sun Jan 28 10:45:03 +0000 2024,107,15,18929,"🤯 The number of apps is about to explode. Long $AAPL $GOOG 

 https://t.co/myCV4U5Vau"
488,Sun Jan 28 16:09:53 +0000 2024,19,4,2898,"GOOD PEOPLE OF FINTWIT!!

Out tonight, my first ever video review of the action from Friday!

A 5 minute snapshot of the day, every day, on YouTube &amp; TikTok 🔥🔥🔥

YouTube👇
https://t.co/UXPtASP3zb

TikTok👇
https://t.co/1SVCuDPS8L

$SPY $SPX $ES $MES $NQ $QQQ $AAPL https://t.co/YwFmnqaR9y"
489,Sun Jan 28 22:45:42 +0000 2024,1584,209,200587,"COMPANIES WORTH OVER $10 TRILLION DOLLARS ARE REPORTING EARNINGS THIS WEEK GET READY

HIGHLIGHTED THE ONCES I AM WATCHING 

$AAPL $MSFT $GOOGL $AMZN $META $MO $XOM https://t.co/QxmjfcUHlz"
490,Sun Jan 28 16:28:36 +0000 2024,14,1,1237,"$AAPL weekly chart. So it appears to be a Bearish Shooter bar that printed this week, raise your hand if you expect a down week in the market this week (I do🙋🏻‍♂️)

We'll see If the signal triggers https://t.co/vTSRqEY7qe"
491,Sun Jan 28 13:43:45 +0000 2024,286,90,50388,"💥This Week's Most Notable Earnings:

*Mon: $SOFI $SMCI
*Tues: $MSFT $GOOGL $AMD $UPS $GM $SBUX $PFE $EA
*Wed: $QCOM $BA $MA $PSX $NVO
*Thurs: $AAPL $AMZN $META $TEAM $RCL $PTON $MO $X $MRK
*Fri: $XOM $CVX $ABBV $BMY

$DIA $SPY $QQQ $IWM https://t.co/GQtwtvX0CM"
492,Sun Jan 28 16:54:18 +0000 2024,114,15,16815,"Big week!

I’m watching $AAPL $AMZN $MA $SOFI $MSFT &amp; $GOOGL

What about you? 👇 https://t.co/nI6a057jtw"
493,Sun Jan 28 14:01:52 +0000 2024,572,41,90448,"Apple $AAPL will likely launch several new iPads, alongside the next batch of Macs with M3 chips ""around the end of March,"" according to Bloomberg's Mark Gurman https://t.co/Hr67OhGlVY"
494,Sun Jan 28 23:30:00 +0000 2024,400,53,51174,Just keep swimming. 🍎  $AAPL https://t.co/A6jZLppvBs
495,Sun Jan 28 12:46:46 +0000 2024,155,44,29051,"Happy Sunday!

*Here Are My #Top5ThingsToKnowThisWeek:

- Fed Policy Decision
- Powell Press Conference
- U.S. Jobs Report
- $MSFT $AAPL $GOOGL $AMZN $META $AMD Earnings
- $BA $XOM $CVX $SBUX $UPS $GM $MA Results

*May The Trading Gods Be With You 🙏

$DIA $SPY $QQQ $IWM $VIX https://t.co/VQaH3EGKtj"
496,Sun Jan 28 18:04:28 +0000 2024,18,7,5080,"It was a Profit Party last week 🕺🏼

We have a feeling this week will bring more celebration 🍾 

$SPY $QQQ $TSLA $NVDA $AMD $AAPL $AMZN $META $GOOGL $MSFT $BABA $DWAC $FSR $SOFI https://t.co/TeW2NI4xT9"
497,Sun Jan 28 15:00:00 +0000 2024,755,158,104309,"These six stocks make up a combined ~25% of the S&amp;P 500 and all report earnings this week...

No pressure. 😮‍💨 

$MSFT $AAPL $GOOGL $META $AMZN $AMD https://t.co/uNz3kXcz9l"
498,Sun Jan 28 22:31:00 +0000 2024,41,5,4927,"Lots of Earnings that I am looking forward to this week

$SOFI
$SMCI
$MSFT
$GOOG
$AMD
$AMZN
$BA
$AAPL
$META
$ABBV

So many other great ones as well

Which ones are you waiting for? https://t.co/qALITnVh87"
499,Sun Jan 28 23:41:54 +0000 2024,17,4,6482,"Feb 2 IVs for those names:

$MSFT 44%
$AMZN 31%
$GOOG 52%
$AAPL 35%
$META 66%

Command below to make this dashboard 👇 https://t.co/4HsmdMqU09"
500,Sun Jan 28 23:39:12 +0000 2024,37,9,8046,Earnings this Week: $AMD $MSFT $AMZN $AAPL $META $SOFI $GOOGL $SMCI $BA $PFE $XOM $QCOM $CLF $CVX $MO $GM $RCL $SBUX $UPS $NVO $PTON $BMY $NUE $ABBV $CTVA $TEAM $JBLU $AOS $ALGN $PSX $EPD $MPC $SWKS $JNPR $MRK $MSCI $MTCH $LC $WOLF $MA $EA $SIRI $ROP $REGN $X $AFL $CI $AVB $CP… https://t.co/6HYfmjMVHH
501,Sun Jan 28 14:36:11 +0000 2024,168,29,28972,"What we have this week 
- $GOOGL, $MSFT, $AAPL, $AMZN, $AMD, $META earnings 
- FOMC interest rate decision meeting
- Jobs report

Meanwhile $SPX implied move is only 70 point this week 🤔🤔🤔"
502,Sun Jan 28 22:51:53 +0000 2024,19,3,3956,"Earning for this week to review!

30Jan24 Tue: $MSFT $GOOGL $AMD*

31Jan24 Wed: $MA $ALGN $MKTX 

1Feb24 Thu: $AAPL $META $TEAM $AMZN

*Watch-list https://t.co/pECiVLtfdb"
503,Sun Jan 28 18:48:00 +0000 2024,23,1,1728,"⭐️ Pivotal week for ER’s coming up

Mon: $SMCI

Tues: $MSFT $AAPL $GOOG

Wed: $BA $MA $QCOM

Thurs: $AAPL $AMZN https://t.co/3A8SapX6Ra"
504,Mon Jan 29 06:54:08 +0000 2024,41,8,2757,"Tesla Inc (TSLA) Market Update: Key Insights and Projections for the Week Ahead!

🚨 Fed Interest Rate Decision, Initial Jobless claims, earnings this week $AMD, $GOOG, $MSFT, $AMZN, $AAPL, $META 🚨

🚀$TSLA Tesla Inc Monday 29th January
Closed $183.25 on Friday + $0.62 + 0.34%… https://t.co/Gp4lq2SLtn"
505,Mon Jan 29 15:21:49 +0000 2024,12,4,1166,"S&amp;P 500 Heat Map $TSLA
Earnings this week 🚀
$AMD, $GOOG, $MSFT, $AMZN, $AAPL, $META https://t.co/DDocwoIvhg"
506,Mon Jan 29 14:38:52 +0000 2024,5,2,408,"#FOMC meeting, plus big earnings reports from the tech giants - $MSFT, $AAPL, $AMZN, $META, $AMD, and $GOOGL. https://t.co/YrGdimdplo"
507,Mon Jan 29 22:50:23 +0000 2024,31,3,7512,"Macro Monday: No Recession in Sight Just Yet

$BTC $IWM $XLE $SMH $AAPL $MSFT $NVD $GOOGL $META $AMZN $NFLX $TSLA $SQ $PYPL $DIS $ZM $SNAP https://t.co/3h0IDsoE2f"
508,Mon Jan 29 17:12:12 +0000 2024,3,1,293,$AAPL key for it to get over the 50dma in orange https://t.co/o1U6chgxtV
509,Mon Jan 29 23:00:02 +0000 2024,29,7,13527,Wow. $AAPL’s implied volatility is at its lowest level in 6 years https://t.co/8gKSTWRsbv
510,Mon Jan 29 15:13:26 +0000 2024,9,1,1605,"HUGE bottom pick on $AAPL!!!!
now $1.25 ITM https://t.co/oTxfVk3Xuo"
511,Mon Jan 29 16:43:18 +0000 2024,6,0,711,"Took a paper cut today. 0/2 RTH. Calling it a day. Be back tomorrow 🫡. 

#ES_F #NQ_F $ES $NQ $SPY $SPX $QQQ $TSLA $AAPL $NVDA $AMD $MSFT https://t.co/lH1M1wYat0"
512,Mon Jan 29 22:01:48 +0000 2024,4,1,995,"Today's Top Predictor is @alifarhat79.

See predictions for $AAPL, $TSLA, $AMZN, and follow him to see more!

https://t.co/sf68BkUgsL https://t.co/bDMyoiVLdR"
513,Mon Jan 29 19:38:37 +0000 2024,16,0,13094,"$AAPL 215C STO 
12/19/2025
$3.93M
#flowseidon https://t.co/zblffvvWAj"
514,Mon Jan 29 22:34:02 +0000 2024,115,4,9433,"I don't understand why $AAPL hasn't made Siri equivalent to a Bard or ChatGPT yet.

Siri is still completely useless in the golden age of AI, and that's absolutely mind blowing to me.

If Siri could actually succinctly answer my damn questions, I'd pay a monthly fee for that."
515,Mon Jan 29 17:02:27 +0000 2024,3,0,280,"$AAPL #AAPL smaller timeframe has created double bottom with morning star reversal pattern. We could see rally up to $192 by close of the day today if the pattern hold, big if! #DayTrading https://t.co/zMwjQzOlcy"
516,Mon Jan 29 16:01:15 +0000 2024,57,5,8852,"Big week of earnings coming up, if you're swinging any positions be aware if they hold earnings or not.

$PFE $MSFT $AMD $UPS $SBUX $JBLU $QCOM $AAPL $AMZN $AFL $MA $MRK $META $MO $XOM
$CVX $ABBV $HON $GOOGL https://t.co/yPBsryv7fp"
517,Mon Jan 29 23:29:10 +0000 2024,31,2,5512,On the phone with my $AAPL buddy - he said it’s been dead. Let’s see what bullshit those earnings say 🙄
518,Mon Jan 29 20:51:20 +0000 2024,39,4,4093,"Todays Trades 🐼

$ABNB 152.5c hit +37% (2.85 to 3.90). Tough one to catch today. Fast mover and rejected quickly. Most members were red on this one.

$PINS Entered a swing on the 40c for 2/16. Currently up about +7%.

$AAPL Active trade from Friday. 190p hit +62% (2.28 to 3.70) https://t.co/DabdH5ogT5"
519,Mon Jan 29 22:29:15 +0000 2024,7,0,893,$AAPL #VPA📊+#DP🔮Study✍️ https://t.co/bqTrXhk43X
520,Mon Jan 29 13:29:09 +0000 2024,208,14,26774,"Baird today raised its price target on Apple $AAPL to $200 up from $186 while maintaining its Outperform rating

Keybanc today raised its price target on Google $GOOGL to $165 up from $153 while maintaining its Overweight rating"
521,Mon Jan 29 21:11:29 +0000 2024,11,3,4550,"Warren Buffett &amp; Co love themselves some $AAPL

Big week for $BRK.B with Apple due to report earnings https://t.co/0dXnLVEjSu"
522,Tue Jan 30 19:01:51 +0000 2024,707,78,379804,Here’s what a FaceTime looks like on Apple’s $AAPL new Vision Pro https://t.co/QO02cq6YRn
523,Tue Jan 30 18:09:32 +0000 2024,8,0,314,$AAPL increases APY on Savings Account to 4.50% https://t.co/gKbF3tLxcj
524,Tue Jan 30 21:47:38 +0000 2024,103,13,29692,"By this time next year, do you believe $AAPL or $MSFT will have a larger market cap? https://t.co/5NCs1BFKlG"
525,Tue Jan 30 15:34:06 +0000 2024,18,3,6242,$AAPL room to $183 then to $180🔻 https://t.co/mJ2G4f8mA5
526,Tue Jan 30 16:01:04 +0000 2024,89,6,16548,$AAPL Imagine the number of goofballs you'll see on the streets of Manhattan. https://t.co/7hSQJehHJJ
527,Tue Jan 30 22:55:12 +0000 2024,54,9,7180,$AAPL 5/13-d EMA cross occurred lower. The stock could be under more selling pressure tomorrow. 😬 https://t.co/qiF5H61id3
528,Tue Jan 30 16:54:06 +0000 2024,290,30,45473,"Own and add to cash cows. It's that simple (especially after 20%+ drawdowns)...

$AMZN
$GOOGL
$META
$NVDA
$TSLA
$AAPL
$COST
$MSFT
$V
Etc.

Chart via @BigBullCap tweet https://t.co/rzyFuMLQso"
529,Tue Jan 30 16:25:23 +0000 2024,250,47,97033,"""I think this is a Apple die-hard product right now.""

@WSJ columnist @joannastern joins @SaraEisen and @CarlQuintanilla to break down her review of Apple's new headset: the Vision Pro. $AAPL https://t.co/aMlxkhB71F"
530,Tue Jan 30 13:59:27 +0000 2024,215,59,19282,"🎯Here is why $Render will be explosive for Q1-2024.⭕️🚀🔥👇🏾👇🏾

⭕️🥽 🧑‍💻1)— The anticipated Apple Vision Pro officially drops on February 2nd, this Friday!!!….Vision Pro will be using tons of GPU &amp; Spatial computing which will be powered by using $RNDR 🤝🏾 $AAPL 

⭕️⏳2)— BME went…"
531,Tue Jan 30 23:16:21 +0000 2024,79,3,15620,"Divine judgement descending upon MAG7 stocks. The day of reckoning is upon us.

$TSLA $AAPL $MSFT $GOOGL $META $AMZN $NVDA https://t.co/nd3JixiI7Q"
532,Tue Jan 30 18:57:52 +0000 2024,153,44,20591,World’s Most Valuable Brands in 2024 - $AAPL $MSFT and $GOOGL are the top 3 https://t.co/Lz9P0HZVIe
533,Tue Jan 30 14:25:32 +0000 2024,15,0,1037,$AAPL 15m falling wedge https://t.co/CoDkDbI2pg
534,Tue Jan 30 22:17:54 +0000 2024,15,0,1098,"AH crime scene 🎬 

$MSFT -2.4%
$TSLA -2.2%
$AMZN -2.7% 
$META -2.7% 
$GOOG -6.7%
$AMD -6%
Thunderous decline ⛈️🔪🩸

$SPY -0.45%
$QQQ -1.1%

Let’s burn down remaining Mega Caps by avg -5% rest of the week especially $AAPL 😁 https://t.co/KRy8tQ0giD"
535,Tue Jan 30 15:49:57 +0000 2024,384,46,108447,"Apple $AAPL iPhone shipments are reportedly likely to decline significantly by ~15% YoY due to structural challenges - Apple Insider Ming-Chi Kuo

""My latest supply chain survey indicates that Apple has lowered its 2024 iPhone shipments of key upstream semiconductor components to…"
536,Tue Jan 30 16:01:59 +0000 2024,28,1,7564,"Can indexes keep heading higher without $AAPL, the main market leader? https://t.co/dBcegVObGn"
